"Species","code","Impact_year","Type_of_cost_merged","Management_type","Geographic_region","Genus","Cost.USD","eventDate","First_invacost","First_manage","First_manage_invacost"
"Opuntia aurantiaca","ZAF",1998,"Management_costs","Post-invasion_management","Africa","Opuntia",415300.498870483,1843,1961,1961,1961
"Opuntia aurantiaca","ZAF",1976,"Management_costs","Post-invasion_management","Africa","Opuntia",415300.498870483,1843,1961,1961,1961
"Opuntia aurantiaca","ZAF",1996,"Management_costs","Post-invasion_management","Africa","Opuntia",415300.498870483,1843,1961,1961,1961
"Opuntia aurantiaca","ZAF",1978,"Management_costs","Post-invasion_management","Africa","Opuntia",415300.498870483,1843,1961,1961,1961
"Opuntia ficus-indica","ESP",2012,"Management_costs","Post-invasion_management","Europe","Opuntia",6839.47096141581,1986,2008,1999,1961
"Opuntia ficus-indica","ESP",2017,"Management_costs","Post-invasion_management","Europe","Opuntia",919.650852141178,1986,2008,1999,1961
"Opuntia ficus-indica","ESP",2011,"Management_costs","Post-invasion_management","Europe","Opuntia",3844.26539299795,1986,2008,1999,1961
"Opuntia ficus-indica","ESP",2015,"Management_costs","Post-invasion_management","Europe","Opuntia",7075.58835049789,1986,2008,1999,1961
"Opuntia ficus-indica","ESP",2010,"Management_costs","Post-invasion_management","Europe","Opuntia",256177.744389854,1986,2008,1999,1961
"Opuntia ficus-indica","ESP",2018,"Management_costs","Post-invasion_management","Europe","Opuntia",10199.3900469061,1986,2008,1999,1961
"Opuntia ficus-indica","ESP",2016,"Management_costs","Post-invasion_management","Europe","Opuntia",7285.72631261025,1986,2008,1999,1961
"Opuntia ficus-indica","ESP",2014,"Management_costs","Post-invasion_management","Europe","Opuntia",2183.26709121153,1986,2008,1999,1961
"Opuntia ficus-indica","ESP",2009,"Management_costs","Post-invasion_management","Europe","Opuntia",20398.2185914804,1986,2008,1999,1961
"Opuntia ficus-indica","ESP",2008,"Management_costs","Post-invasion_management","Europe","Opuntia",8573.12922306215,1986,2008,1999,1961
"Opuntia ficus-indica","ESP",2013,"Management_costs","Post-invasion_management","Europe","Opuntia",6725.68587539905,1986,2008,1999,1961
"Opuntia ficus-indica","FRA",2011,"Management_costs","Post-invasion_management","Europe","Opuntia",11376.2588571199,1883,2011,2009,1961
"Opuntia humifusa","ESP",2012,"Management_costs","Post-invasion_management","Europe","Opuntia",140.458908205176,NA,2012,1999,1961
"Opuntia stricta","ESP",2015,"Management_costs","Post-invasion_management","Europe","Opuntia",4880.24432293074,1874,2012,1999,1961
"Opuntia stricta","ESP",2014,"Management_costs","Post-invasion_management","Europe","Opuntia",352.139853421215,1874,2012,1999,1961
"Opuntia stricta","ESP",2013,"Management_costs","Post-invasion_management","Europe","Opuntia",1448.88445720033,1874,2012,1999,1961
"Opuntia stricta","ESP",2012,"Management_costs","Post-invasion_management","Europe","Opuntia",807.638722179764,1874,2012,1999,1961
"Opuntia stricta","ESP",2018,"Management_costs","Post-invasion_management","Europe","Opuntia",3458.38948549631,1874,2012,1999,1961
"Opuntia stricta","ESP",2017,"Management_costs","Post-invasion_management","Europe","Opuntia",1129.68117647059,1874,2012,1999,1961
"Opuntia stricta","ESP",2016,"Management_costs","Post-invasion_management","Europe","Opuntia",28.9403229895144,1874,2012,1999,1961
"Opuntia stricta","FRA",2012,"Management_costs","Post-invasion_management","Europe","Opuntia",23764.1658657684,1883,2012,2009,1961
"Opuntia stricta","KEN",2014,"Management_costs","Post-invasion_management","Africa","Opuntia",12079.812360267,NA,2014,2014,1961
"Opuntia stricta","KEN",2015,"Management_costs","Post-invasion_management","Africa","Opuntia",12079.812360267,NA,2014,2014,1961
"Opuntia stricta","KEN",2016,"Management_costs","Post-invasion_management","Africa","Opuntia",12079.812360267,NA,2014,2014,1961
"Opuntia stricta","ZAF",2005,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2009,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2007,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2010,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2008,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2012,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2004,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2016,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2011,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2015,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2014,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2006,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2002,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2000,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",1997,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",1998,"Management_costs","Post-invasion_management","Africa","Opuntia",57144.916895206,1937,1997,1961,1961
"Opuntia stricta","ZAF",2003,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2013,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",1999,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Opuntia stricta","ZAF",2001,"Management_costs","Post-invasion_management","Africa","Opuntia",5207.31534632992,1937,1997,1961,1961
"Parthenium hysterophorus","AUS",1984,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1986,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1982,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1980,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1985,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",2001,"Management_costs","Post-invasion_management","Oceania","Parthenium",44078.0254197345,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1983,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1998,"Management_costs","Post-invasion_management","Oceania","Parthenium",13404.7007092836,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1978,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",2006,"Management_costs","Post-invasion_management","Oceania","Parthenium",6744106.99330332,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1999,"Management_costs","Post-invasion_management","Oceania","Parthenium",28585.7073868739,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",2000,"Management_costs","Post-invasion_management","Oceania","Parthenium",59240.7196646619,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1979,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1990,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1975,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1981,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1987,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",2005,"Management_costs","Post-invasion_management","Oceania","Parthenium",102485.529398232,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1977,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1976,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1988,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",1989,"Management_costs","Post-invasion_management","Oceania","Parthenium",326666.127699934,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",2002,"Management_costs","Post-invasion_management","Oceania","Parthenium",453370.051653127,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",2003,"Management_costs","Post-invasion_management","Oceania","Parthenium",829067.920166327,1950,1975,1975,1975
"Parthenium hysterophorus","AUS",2004,"Management_costs","Post-invasion_management","Oceania","Parthenium",244251.226858504,1950,1975,1975,1975
"Parthenium hysterophorus","IND",2006,"Management_costs","Post-invasion_management","Asia","Parthenium",119.160278616015,NA,2006,2006,1975
"Parthenium hysterophorus","ZAF",2005,"Management_costs","Post-invasion_management","Africa","Parthenium",125470.738178336,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2015,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2001,"Management_costs","Post-invasion_management","Africa","Parthenium",125470.738178336,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2014,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2007,"Management_costs","Post-invasion_management","Africa","Parthenium",209855.670177841,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2006,"Management_costs","Post-invasion_management","Africa","Parthenium",125610.569117529,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2010,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",1999,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2012,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2016,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2008,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",1997,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2009,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2013,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2000,"Management_costs","Post-invasion_management","Africa","Parthenium",125470.738178336,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",1998,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2003,"Management_costs","Post-invasion_management","Africa","Parthenium",125470.738178336,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2002,"Management_costs","Post-invasion_management","Africa","Parthenium",125470.738178336,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2011,"Management_costs","Post-invasion_management","Africa","Parthenium",40964.2140577954,1894,1997,1997,1975
"Parthenium hysterophorus","ZAF",2004,"Management_costs","Post-invasion_management","Africa","Parthenium",125470.738178336,1894,1997,1997,1975
"Pectinophora gossypiella","USA",2001,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1997,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1979,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1990,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",2000,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1980,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1986,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1999,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1984,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1998,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1989,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1996,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1995,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1983,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1985,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1987,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",2004,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1988,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",2009,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",2006,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1994,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1982,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1991,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",2008,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",2002,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1993,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",2005,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",2007,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1992,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",2003,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Pectinophora gossypiella","USA",1981,"Management_costs","Post-invasion_management","North America","Pectinophora",45702.0622705332,NA,1979,1979,1979
"Salvinia molesta","LKA",1992,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1986,"Management_costs","Post-invasion_management","Asia","Salvinia",76028.8282324527,NA,1984,1984,1984
"Salvinia molesta","LKA",1991,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1985,"Management_costs","Post-invasion_management","Asia","Salvinia",76028.8282324527,NA,1984,1984,1984
"Salvinia molesta","LKA",2009,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",2002,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",2011,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1998,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1999,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1987,"Management_costs","Post-invasion_management","Asia","Salvinia",103869.508246817,NA,1984,1984,1984
"Salvinia molesta","LKA",2010,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1997,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",2001,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1984,"Management_costs","Post-invasion_management","Asia","Salvinia",76028.8282324527,NA,1984,1984,1984
"Salvinia molesta","LKA",2004,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1993,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",2005,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1988,"Management_costs","Post-invasion_management","Asia","Salvinia",103869.508246817,NA,1984,1984,1984
"Salvinia molesta","LKA",2008,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1996,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1990,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",2003,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1989,"Management_costs","Post-invasion_management","Asia","Salvinia",103869.508246817,NA,1984,1984,1984
"Salvinia molesta","LKA",1994,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",2006,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",2007,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",1995,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","LKA",2000,"Management_costs","Post-invasion_management","Asia","Salvinia",27840.6800143644,NA,1984,1984,1984
"Salvinia molesta","SEN",2000,"Management_costs","Post-invasion_management","Africa","Salvinia",1423.45867208672,1999,2000,2000,1984
"Salvinia molesta","USA",2007,"Management_costs","Post-invasion_management","North America","Salvinia",2045.20081314766,NA,2007,2007,1984
"Salvinia natans","ESP",2012,"Management_costs","Post-invasion_management","Europe","Salvinia",279.162080057788,NA,2012,2012,1984
"Salvinia natans","ESP",2013,"Management_costs","Post-invasion_management","Europe","Salvinia",53.6623873037158,NA,2012,2012,1984
"Solanum mauritianum","ZAF",2005,"Management_costs","Post-invasion_management","Africa","Solanum",2033654.61614336,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2004,"Management_costs","Post-invasion_management","Africa","Solanum",2033654.61614336,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2016,"Management_costs","Post-invasion_management","Africa","Solanum",13539.0199004578,1862,1995,1995,1993
"Solanum mauritianum","ZAF",1998,"Management_costs","Post-invasion_management","Africa","Solanum",2033654.61614336,1862,1995,1995,1993
"Solanum mauritianum","ZAF",1995,"Management_costs","Post-invasion_management","Africa","Solanum",2020115.59624291,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2003,"Management_costs","Post-invasion_management","Africa","Solanum",3504217.52417192,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2001,"Management_costs","Post-invasion_management","Africa","Solanum",2033654.61614336,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2000,"Management_costs","Post-invasion_management","Africa","Solanum",2033654.61614336,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2015,"Management_costs","Post-invasion_management","Africa","Solanum",13539.0199004578,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2013,"Management_costs","Post-invasion_management","Africa","Solanum",13539.0199004578,1862,1995,1995,1993
"Solanum mauritianum","ZAF",1997,"Management_costs","Post-invasion_management","Africa","Solanum",2033654.61614336,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2010,"Management_costs","Post-invasion_management","Africa","Solanum",13539.0199004578,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2009,"Management_costs","Post-invasion_management","Africa","Solanum",837650.109060657,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2006,"Management_costs","Post-invasion_management","Africa","Solanum",2033654.61614336,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2002,"Management_costs","Post-invasion_management","Africa","Solanum",2033654.61614336,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2014,"Management_costs","Post-invasion_management","Africa","Solanum",13539.0199004578,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2007,"Management_costs","Post-invasion_management","Africa","Solanum",2033654.61614336,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2008,"Management_costs","Post-invasion_management","Africa","Solanum",2033654.61614336,1862,1995,1995,1993
"Solanum mauritianum","ZAF",1999,"Management_costs","Post-invasion_management","Africa","Solanum",2033654.61614336,1862,1995,1995,1993
"Solanum mauritianum","ZAF",1996,"Management_costs","Post-invasion_management","Africa","Solanum",2020115.59624291,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2011,"Management_costs","Post-invasion_management","Africa","Solanum",13539.0199004578,1862,1995,1995,1993
"Solanum mauritianum","ZAF",2012,"Management_costs","Post-invasion_management","Africa","Solanum",13539.0199004578,1862,1995,1995,1993
"Solanum quitoense","ECU",2008,"Management_costs","Post-invasion_management","South America","Solanum",75.89928382,NA,2006,2006,1993
"Solanum quitoense","ECU",2006,"Management_costs","Post-invasion_management","South America","Solanum",75.89928382,NA,2006,2006,1993
"Solanum quitoense","ECU",2007,"Management_costs","Post-invasion_management","South America","Solanum",75.89928382,NA,2006,2006,1993
"Solanum seaforthianum","ZAF",1999,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2000,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2008,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2009,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2001,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2016,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2012,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2013,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2004,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2002,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2015,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2007,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2006,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",1998,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",1997,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2011,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2003,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2014,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2010,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum seaforthianum","ZAF",2005,"Management_costs","Post-invasion_management","Africa","Solanum",24647.9593059616,1902,1997,1995,1993
"Solanum tampicense","USA",2006,"Management_costs","Post-invasion_management","North America","Solanum",2019.64513042041,NA,2006,1993,1993
"Solanum viarum","USA",1993,"Management_costs","Post-invasion_management","North America","Solanum",9863917.63486424,1987,1993,1993,1993
